"pos_date","store","male_num","female_num"
"2014-08-12","S011",183,88
"2014-08-12","S025",400,19
"2014-08-13","S029",283,259
"2014-08-13","S021",225,100
"2014-08-13","S006",123,169
"2014-08-13","S010",326,68
"2014-08-13","S035",597,89
"2014-08-13","S004",142,31
"2014-08-13","S002",50,145
"2014-08-13","S005",228,4
"2014-08-13","S012",344,5
"2014-08-13","S033",156,50
"2014-08-13","S018",115,83
"2014-08-13","S036",86,60
"2014-08-13","S014",387,89
"2014-08-13","S016",224,17
"2014-08-13","S024",371,0
"2014-08-13","S026",216,80
"2014-08-13","S027",87,130
"2014-08-13","S032",173,225
"2014-08-13","S015",174,246
"2014-08-13","S022",62,23
"2014-08-13","S034",162,143
"2014-08-13","S003",147,136
"2014-08-13","S007",246,58
"2014-08-13","S013",194,8
"2014-08-13","S031",147,58
"2014-08-13","S030",310,74
"2014-08-13","S028",244,18
"2014-08-13","S001",221,130
"2014-08-13","S011",369,50
"2014-08-13","S025",407,0
"2014-08-13","S019",589,240
"2014-08-14","S029",254,145
"2014-08-14","S021",217,183
"2014-08-14","S006",179,59
"2014-08-14","S010",339,17
"2014-08-14","S035",467,13
"2014-08-14","S004",97,32
"2014-08-14","S002",62,108
"2014-08-14","S005",262,9
"2014-08-14","S012",279,1
"2014-08-14","S033",150,28
"2014-08-14","S018",63,50
"2014-08-14","S036",88,46
"2014-08-14","S014",476,111
"2014-08-14","S016",216,58
"2014-08-14","S024",397,24
"2014-08-14","S026",312,57
"2014-08-14","S027",96,98
"2014-08-14","S032",165,181
"2014-08-14","S015",233,117
"2014-08-14","S022",47,14
"2014-08-14","S034",136,111
"2014-08-14","S003",168,118
"2014-08-14","S007",270,34
"2014-08-14","S013",150,1
"2014-08-14","S031",165,43
"2014-08-14","S030",439,21
"2014-08-14","S028",247,17
"2014-08-14","S001",139,77
"2014-08-14","S011",249,88
"2014-08-14","S025",395,12
"2014-08-14","S009",63,62
"2014-08-14","S019",656,102
"2014-08-15","S029",303,294
"2014-08-15","S021",240,249
"2014-08-15","S006",175,139
"2014-08-15","S010",316,41
"2014-08-15","S035",648,160
"2014-08-15","S004",130,9
"2014-08-15","S002",95,109
"2014-08-15","S005",255,4
"2014-08-15","S012",310,15
"2014-08-15","S033",190,35
"2014-08-15","S018",107,73
"2014-08-15","S036",114,32
"2014-08-15","S014",476,98
"2014-08-15","S016",184,47
"2014-08-15","S024",443,3
"2014-08-15","S026",364,71
"2014-08-15","S027",89,129
"2014-08-15","S032",168,332
"2014-08-15","S015",253,141
"2014-08-15","S022",67,11
"2014-08-15","S034",198,153
"2014-08-15","S003",215,126
"2014-08-15","S007",254,80
"2014-08-15","S013",221,1
"2014-08-15","S031",128,80
"2014-08-15","S030",387,186
"2014-08-15","S028",306,21
"2014-08-15","S001",125,181
"2014-08-15","S011",262,91
"2014-08-15","S025",451,11
"2014-08-15","S009",45,74
"2014-08-15","S019",546,257
"2014-08-16","S029",413,217
"2014-08-16","S021",168,162
"2014-08-16","S006",186,136
"2014-08-16","S010",539,139
"2014-08-16","S035",742,99
"2014-08-16","S004",101,46
"2014-08-16","S002",154,190
"2014-08-16","S005",387,18
"2014-08-16","S012",372,28
"2014-08-16","S033",301,65
"2014-08-16","S018",123,146
"2014-08-16","S036",161,103
"2014-08-16","S014",742,94
"2014-08-16","S016",112,23
"2014-08-16","S024",510,24
"2014-08-16","S026",565,161
"2014-08-16","S027",176,201
"2014-08-16","S032",381,329
"2014-08-16","S015",431,256
"2014-08-16","S022",132,78
"2014-08-16","S034",196,93
"2014-08-16","S003",212,271
"2014-08-16","S007",284,89
"2014-08-16","S013",329,68
"2014-08-16","S031",263,105
"2014-08-16","S030",508,148
"2014-08-16","S028",433,26
"2014-08-16","S001",278,245
"2014-08-16","S011",306,100
"2014-08-16","S025",591,28
"2014-08-16","S009",126,79
"2014-08-16","S019",373,63
"2014-08-17","S029",298,193
"2014-08-17","S021",174,71
"2014-08-17","S006",181,70
"2014-08-17","S010",469,47
"2014-08-17","S035",522,77
"2014-08-17","S004",150,26
"2014-08-17","S002",186,122
"2014-08-17","S005",372,1
"2014-08-17","S012",364,97
"2014-08-17","S033",186,22
"2014-08-17","S018",116,112
"2014-08-17","S036",82,41
"2014-08-17","S014",633,196
"2014-08-17","S016",168,28
"2014-08-17","S024",524,11
"2014-08-17","S026",528,79
"2014-08-17","S027",251,198
"2014-08-17","S032",274,237
"2014-08-17","S015",370,275
"2014-08-17","S022",122,37
"2014-08-17","S034",140,136
"2014-08-17","S003",253,220
"2014-08-17","S007",222,45
"2014-08-17","S013",280,14
"2014-08-17","S031",243,100
"2014-08-17","S030",580,128
"2014-08-17","S028",387,40
"2014-08-17","S001",326,162
"2014-08-17","S011",193,62
"2014-08-17","S025",625,1
"2014-08-17","S009",139,46
"2014-08-17","S019",310,26
"2014-08-18","S029",226,252
"2014-08-18","S021",113,206
"2014-08-18","S006",128,130
"2014-08-18","S010",367,21
"2014-08-18","S035",334,59
"2014-08-18","S004",61,33
"2014-08-18","S002",94,85
"2014-08-18","S005",178,1
"2014-08-18","S012",312,7
"2014-08-18","S033",156,29
"2014-08-18","S018",83,57
"2014-08-18","S036",102,27
"2014-08-18","S014",371,101
"2014-08-18","S016",129,39
"2014-08-18","S024",406,29
"2014-08-18","S026",256,24
"2014-08-18","S027",65,104
"2014-08-18","S032",131,141
"2014-08-18","S015",186,167
"2014-08-18","S022",49,3
"2014-08-18","S034",157,84
"2014-08-18","S003",162,111
"2014-08-18","S007",204,27
"2014-08-18","S013",103,0
"2014-08-18","S031",121,43
"2014-08-18","S030",272,67
"2014-08-18","S028",176,9
"2014-08-18","S001",113,109
"2014-08-18","S011",233,72
"2014-08-18","S025",380,13
"2014-08-18","S009",68,44
"2014-08-18","S019",171,0
"2014-08-19","S029",196,260
"2014-08-19","S021",157,155
"2014-08-19","S006",132,110
"2014-08-19","S010",244,64
"2014-08-19","S035",433,47
"2014-08-19","S004",71,48
"2014-08-19","S002",105,53
"2014-08-19","S005",232,4
"2014-08-19","S012",352,1
"2014-08-19","S033",192,19
"2014-08-19","S018",117,75
"2014-08-19","S036",42,40
"2014-08-19","S014",393,98
"2014-08-19","S016",157,34
"2014-08-19","S024",417,0
"2014-08-19","S026",266,33
"2014-08-19","S027",86,125
"2014-08-19","S032",135,225
"2014-08-19","S015",173,175
"2014-08-19","S022",39,41
"2014-08-19","S034",139,98
"2014-08-19","S003",166,77
"2014-08-19","S007",308,9
"2014-08-19","S013",150,7
"2014-08-19","S031",160,7
"2014-08-19","S030",369,37
"2014-08-19","S028",194,6
"2014-08-19","S001",89,117
"2014-08-19","S011",233,73
"2014-08-19","S025",403,14
"2014-08-19","S009",89,42
"2014-08-19","S019",173,31
"2014-08-20","S029",143,219
"2014-08-20","S021",161,152
"2014-08-20","S006",134,25
"2014-08-20","S010",358,50
"2014-08-20","S035",334,60
"2014-08-20","S004",68,28
"2014-08-20","S002",50,71
"2014-08-20","S005",168,2
"2014-08-20","S012",319,23
"2014-08-20","S033",173,39
"2014-08-20","S018",113,77
"2014-08-20","S036",106,10
"2014-08-20","S014",365,66
"2014-08-20","S016",177,9
"2014-08-20","S024",483,13
"2014-08-20","S026",286,58
"2014-08-20","S027",97,106
"2014-08-20","S032",163,160
"2014-08-20","S015",188,248
"2014-08-20","S022",51,22
"2014-08-20","S034",139,81
"2014-08-20","S003",134,151
"2014-08-20","S007",274,33
"2014-08-20","S013",139,0
"2014-08-20","S031",122,62
"2014-08-20","S030",296,28
"2014-08-20","S028",228,0
"2014-08-20","S001",107,120
"2014-08-20","S011",215,72
"2014-08-20","S025",306,13
"2014-08-20","S009",66,51
"2014-08-20","S019",171,0
"2014-08-21","S029",259,246
"2014-08-21","S021",187,220
"2014-08-21","S006",213,75
"2014-08-21","S010",419,13
"2014-08-21","S035",609,99
"2014-08-21","S004",94,60
"2014-08-21","S002",90,118
"2014-08-21","S005",190,6
"2014-08-21","S012",306,5
"2014-08-21","S033",176,27
"2014-08-21","S018",130,101
"2014-08-21","S036",105,77
"2014-08-21","S014",444,156
"2014-08-21","S016",203,56
"2014-08-21","S024",419,20
"2014-08-21","S026",302,71
"2014-08-21","S027",79,128
"2014-08-21","S032",121,205
"2014-08-21","S015",351,161
"2014-08-21","S022",42,31
"2014-08-21","S034",147,114
"2014-08-21","S003",178,169
"2014-08-21","S007",231,39
"2014-08-21","S013",173,2
"2014-08-21","S031",136,90
"2014-08-21","S030",411,41
"2014-08-21","S028",238,20
"2014-08-21","S001",123,180
"2014-08-21","S011",252,95
"2014-08-21","S025",373,0
"2014-08-21","S009",76,49
"2014-08-21","S019",198,37
"2014-08-22","S029",361,217
"2014-08-22","S021",321,280
"2014-08-22","S006",264,108
"2014-08-22","S010",365,74
"2014-08-22","S035",609,48
"2014-08-22","S004",87,62
"2014-08-22","S002",83,135
"2014-08-22","S005",192,7
"2014-08-22","S012",310,20
"2014-08-22","S033",200,49
"2014-08-22","S018",143,101
"2014-08-22","S036",75,77
"2014-08-22","S014",449,102
"2014-08-22","S016",195,106
"2014-08-22","S024",463,0
"2014-08-22","S026",353,63
"2014-08-22","S027",65,104
"2014-08-22","S032",271,184
"2014-08-22","S015",353,156
"2014-08-22","S022",53,24
"2014-08-22","S034",149,122
"2014-08-22","S003",242,183
"2014-08-22","S007",279,80
"2014-08-22","S013",172,7
"2014-08-22","S031",97,94
"2014-08-22","S030",533,27
"2014-08-22","S028",296,23
"2014-08-22","S001",142,217
"2014-08-22","S011",240,90
"2014-08-22","S025",497,6
"2014-08-22","S009",99,60
"2014-08-22","S019",240,39
"2014-08-23","S029",380,135
"2014-08-23","S021",242,259
"2014-08-23","S006",162,114
"2014-08-23","S010",696,50
"2014-08-23","S035",509,5
"2014-08-23","S004",153,47
"2014-08-23","S002",199,187
"2014-08-23","S005",682,8
"2014-08-23","S012",319,14
"2014-08-23","S033",238,51
"2014-08-23","S018",167,181
"2014-08-23","S036",164,120
"2014-08-23","S014",601,247
"2014-08-23","S016",193,30
"2014-08-23","S024",553,19
"2014-08-23","S026",528,152
"2014-08-23","S027",200,182
"2014-08-23","S032",384,273
"2014-08-23","S015",522,317
"2014-08-23","S022",130,52
"2014-08-23","S034",218,125
"2014-08-23","S003",314,282
"2014-08-23","S007",279,28
"2014-08-23","S013",252,7
"2014-08-23","S031",192,75
"2014-08-23","S030",603,135
"2014-08-23","S028",394,22
"2014-08-23","S001",313,270
"2014-08-23","S011",295,150
"2014-08-23","S025",619,22
"2014-08-23","S009",94,85
"2014-08-23","S019",399,59
"2014-08-24","S029",298,58
"2014-08-24","S021",163,198
"2014-08-24","S006",115,69
"2014-08-24","S010",655,79
"2014-08-24","S035",516,39
"2014-08-24","S004",148,46
"2014-08-24","S002",194,185
"2014-08-24","S005",394,2
"2014-08-24","S012",411,18
"2014-08-24","S033",267,82
"2014-08-24","S018",139,118
"2014-08-24","S036",179,107
"2014-08-24","S014",690,126
"2014-08-24","S016",169,26
"2014-08-24","S024",592,9
"2014-08-24","S026",679,160
"2014-08-24","S027",207,229
"2014-08-24","S032",348,300
"2014-08-24","S015",607,228
"2014-08-24","S022",133,22
"2014-08-24","S034",202,153
"2014-08-24","S003",327,203
"2014-08-24","S007",359,32
"2014-08-24","S013",343,63
"2014-08-24","S031",247,164
"2014-08-24","S030",634,88
"2014-08-24","S028",475,23
"2014-08-24","S001",229,253
"2014-08-24","S011",207,124
"2014-08-24","S025",493,0
"2014-08-24","S009",61,107
"2014-08-24","S019",307,37
"2014-08-25","S029",217,267
"2014-08-25","S021",245,162
"2014-08-25","S006",229,53
"2014-08-25","S010",332,52
"2014-08-25","S035",601,82
"2014-08-25","S004",70,46
"2014-08-25","S002",80,99
"2014-08-25","S005",181,18
"2014-08-25","S012",352,7
"2014-08-25","S033",142,31
"2014-08-25","S018",99,57
"2014-08-25","S036",79,64
"2014-08-25","S014",365,153
"2014-08-25","S016",114,69
"2014-08-25","S024",398,9
"2014-08-25","S026",294,66
"2014-08-25","S027",74,95
"2014-08-25","S032",146,166
"2014-08-25","S015",214,152
"2014-08-25","S022",69,6
"2014-08-25","S034",154,81
"2014-08-25","S003",180,167
"2014-08-25","S007",232,29
"2014-08-25","S013",161,2
"2014-08-25","S031",121,45
"2014-08-25","S030",358,41
"2014-08-25","S028",167,7
"2014-08-25","S001",101,169
"2014-08-25","S011",265,107
"2014-08-25","S025",302,9
"2014-08-25","S009",63,34
"2014-08-25","S019",151,16
"2014-08-26","S029",191,266
"2014-08-26","S021",226,155
"2014-08-26","S006",147,66
"2014-08-26","S010",246,15
"2014-08-26","S035",408,126
"2014-08-26","S004",133,38
"2014-08-26","S002",117,65
"2014-08-26","S005",253,3
"2014-08-26","S012",382,10
"2014-08-26","S033",184,41
"2014-08-26","S018",132,87
"2014-08-26","S036",108,50
"2014-08-26","S014",378,81
"2014-08-26","S016",214,65
"2014-08-26","S024",416,23
"2014-08-26","S026",344,52
"2014-08-26","S027",58,140
"2014-08-26","S032",189,201
"2014-08-26","S015",187,180
"2014-08-26","S022",34,31
"2014-08-26","S034",186,137
"2014-08-26","S003",206,134
"2014-08-26","S007",236,54
"2014-08-26","S013",128,6
"2014-08-26","S031",134,64
"2014-08-26","S030",363,0
"2014-08-26","S028",210,0
"2014-08-26","S001",94,110
"2014-08-26","S011",262,73
"2014-08-26","S025",316,13
"2014-08-26","S009",88,80
"2014-08-26","S019",244,37
"2014-08-27","S029",221,295
"2014-08-27","S021",221,92
"2014-08-27","S006",173,45
"2014-08-27","S010",246,63
"2014-08-27","S035",443,106
"2014-08-27","S004",89,44
"2014-08-27","S002",105,102
"2014-08-27","S005",212,0
"2014-08-27","S012",310,2
"2014-08-27","S033",169,26
"2014-08-27","S018",80,76
"2014-08-27","S036",88,23
"2014-08-27","S014",532,76
"2014-08-27","S016",225,14
"2014-08-27","S024",411,4
"2014-08-27","S026",278,49
"2014-08-27","S027",83,122
"2014-08-27","S032",184,161
"2014-08-27","S015",339,112
"2014-08-27","S022",60,26
"2014-08-27","S034",131,91
"2014-08-27","S003",227,73
"2014-08-27","S007",284,15
"2014-08-27","S013",144,6
"2014-08-27","S031",120,24
"2014-08-27","S030",350,93
"2014-08-27","S028",269,18
"2014-08-27","S001",104,180
"2014-08-27","S011",150,130
"2014-08-27","S025",392,0
"2014-08-27","S009",61,88
"2014-08-27","S019",219,36
"2014-08-28","S029",311,251
"2014-08-28","S021",232,167
"2014-08-28","S006",155,91
"2014-08-28","S010",340,69
"2014-08-28","S035",420,119
"2014-08-28","S004",98,21
"2014-08-28","S002",73,115
"2014-08-28","S005",207,9
"2014-08-28","S012",336,14
"2014-08-28","S033",196,28
"2014-08-28","S018",102,94
"2014-08-28","S036",95,76
"2014-08-28","S014",365,149
"2014-08-28","S016",231,39
"2014-08-28","S024",390,2
"2014-08-28","S026",292,89
"2014-08-28","S027",79,121
"2014-08-28","S032",162,166
"2014-08-28","S015",336,57
"2014-08-28","S022",76,1
"2014-08-28","S034",170,129
"2014-08-28","S003",266,103
"2014-08-28","S007",270,12
"2014-08-28","S013",145,16
"2014-08-28","S031",113,80
"2014-08-28","S030",419,91
"2014-08-28","S028",203,11
"2014-08-28","S001",97,144
"2014-08-28","S011",229,131
"2014-08-28","S025",291,19
"2014-08-28","S009",81,80
"2014-08-28","S019",248,29
"2014-08-29","S029",184,315
"2014-08-29","S021",260,227
"2014-08-29","S006",150,118
"2014-08-29","S010",348,33
"2014-08-29","S035",511,73
"2014-08-29","S004",126,32
"2014-08-29","S002",101,122
"2014-08-29","S005",195,4
"2014-08-29","S012",455,0
"2014-08-29","S033",216,62
"2014-08-29","S018",65,74
"2014-08-29","S036",71,87
"2014-08-29","S014",440,118
"2014-08-29","S016",157,54
"2014-08-29","S024",338,1
"2014-08-29","S026",401,44
"2014-08-29","S027",130,154
"2014-08-29","S032",216,344
"2014-08-29","S015",229,121
"2014-08-29","S022",58,32
"2014-08-29","S034",192,120
"2014-08-29","S003",278,164
"2014-08-29","S007",272,37
"2014-08-29","S013",185,14
"2014-08-29","S031",129,89
"2014-08-29","S030",587,64
"2014-08-29","S028",267,17
"2014-08-29","S001",130,222
"2014-08-29","S011",281,88
"2014-08-29","S025",408,8
"2014-08-29","S009",75,55
"2014-08-29","S019",375,55
"2014-08-30","S029",345,99
"2014-08-30","S021",158,214
"2014-08-30","S006",217,92
"2014-08-30","S010",591,86
"2014-08-30","S035",642,67
"2014-08-30","S004",118,67
"2014-08-30","S002",159,267
"2014-08-30","S005",516,8
"2014-08-30","S012",468,47
"2014-08-30","S033",282,77
"2014-08-30","S018",135,152
"2014-08-30","S036",158,47
"2014-08-30","S014",613,189
"2014-08-30","S016",154,30
"2014-08-30","S024",565,1
"2014-08-30","S026",654,129
"2014-08-30","S027",219,169
"2014-08-30","S032",330,378
"2014-08-30","S015",435,335
"2014-08-30","S022",175,33
"2014-08-30","S034",184,146
"2014-08-30","S003",305,211
"2014-08-30","S007",286,43
"2014-08-30","S013",327,41
"2014-08-30","S031",170,109
"2014-08-30","S030",720,90
"2014-08-30","S028",426,61
"2014-08-30","S001",239,293
"2014-08-30","S011",318,165
"2014-08-30","S025",482,8
"2014-08-30","S009",60,68
"2014-08-30","S019",473,81
"2014-08-31","S029",122,161
"2014-08-31","S021",143,192
"2014-08-31","S006",120,86
"2014-08-31","S010",404,75
"2014-08-31","S035",423,33
"2014-08-31","S004",139,127
"2014-08-31","S002",209,139
"2014-08-31","S005",470,4
"2014-08-31","S012",402,32
"2014-08-31","S033",315,42
"2014-08-31","S018",193,166
"2014-08-31","S036",126,80
"2014-08-31","S014",506,219
"2014-08-31","S016",199,8
"2014-08-31","S024",546,0
"2014-08-31","S026",613,85
"2014-08-31","S027",187,166
"2014-08-31","S032",355,361
"2014-08-31","S015",421,161
"2014-08-31","S022",138,45
"2014-08-31","S034",162,117
"2014-08-31","S003",180,286
"2014-08-31","S007",314,29
"2014-08-31","S013",255,51
"2014-08-31","S031",190,102
"2014-08-31","S030",706,28
"2014-08-31","S028",391,53
"2014-08-31","S001",228,316
"2014-08-31","S011",213,140
"2014-08-31","S025",405,23
"2014-08-31","S009",68,59
"2014-08-31","S019",400,39
"2014-09-01","S029",251,184
"2014-09-01","S021",189,187
"2014-09-01","S006",187,65
"2014-09-01","S010",227,11
"2014-09-01","S035",441,7
"2014-09-01","S004",67,4
"2014-09-01","S002",56,93
"2014-09-01","S005",146,3
"2014-09-01","S012",296,1
"2014-09-01","S033",127,14
"2014-09-01","S018",114,76
"2014-09-01","S036",103,18
"2014-09-01","S014",277,67
"2014-09-01","S016",145,59
"2014-09-01","S024",359,2
"2014-09-01","S026",177,28
"2014-09-01","S027",71,91
"2014-09-01","S032",112,107
"2014-09-01","S015",196,87
"2014-09-01","S022",55,13
"2014-09-01","S034",119,68
"2014-09-01","S003",172,115
"2014-09-01","S007",197,17
"2014-09-01","S013",85,0
"2014-09-01","S031",90,30
"2014-09-01","S030",245,45
"2014-09-01","S028",139,19
"2014-09-01","S001",75,103
"2014-09-01","S011",204,38
"2014-09-01","S025",242,0
"2014-09-01","S009",46,54
"2014-09-01","S019",194,10
"2014-09-02","S029",308,198
"2014-09-02","S021",142,249
"2014-09-02","S006",155,82
"2014-09-02","S010",209,50
"2014-09-02","S035",637,49
"2014-09-02","S004",57,25
"2014-09-02","S002",92,40
"2014-09-02","S005",199,8
"2014-09-02","S012",316,2
"2014-09-02","S033",171,16
"2014-09-02","S018",67,65
"2014-09-02","S036",91,23
"2014-09-02","S014",369,128
"2014-09-02","S016",186,40
"2014-09-02","S024",452,0
"2014-09-02","S026",248,40
"2014-09-02","S027",68,112
"2014-09-02","S032",122,134
"2014-09-02","S015",210,98
"2014-09-02","S022",70,4
"2014-09-02","S034",120,93
"2014-09-02","S003",160,103
"2014-09-02","S007",236,8
"2014-09-02","S013",133,0
"2014-09-02","S031",132,29
"2014-09-02","S030",309,18
"2014-09-02","S028",237,34
