"V1","V2","V3","V4","V5"
278811,2923469,3102419,"pv",1511867100
278811,852896,3102419,"pv",1511867153
278811,3911319,2355072,"pv",1511867203
278811,3821977,2355072,"pv",1511867351
278811,2217951,149192,"pv",1511867447
278811,3267438,149192,"pv",1511867455
278811,1716436,4756105,"pv",1511867475
278811,4900040,3002561,"pv",1511876360
278811,3079294,3607361,"pv",1511876468
278811,3747695,2355072,"pv",1511876507
278811,2120157,4789432,"pv",1511876564
278811,2319849,2520377,"pv",1511876805
278811,1694791,4801426,"pv",1511876890
278811,2900535,149192,"pv",1511876944
278811,3911319,2355072,"pv",1511877004
278811,3063212,3607361,"pv",1511877509
278811,3293129,3607361,"pv",1511877594
278811,4329041,3607361,"pv",1511877634
278811,4142696,149192,"pv",1511877961
278811,4685819,2355072,"pv",1511878003
278811,2373132,4690421,"pv",1511878361
278811,4991641,3645362,"pv",1511878568
278811,3800300,2131531,"pv",1511878594
278811,1876212,4801426,"pv",1511878619
278811,3670140,1859277,"pv",1511878788
278811,1304202,2920476,"pv",1511878800
278811,347650,4756105,"pv",1511878838
278811,306682,4756105,"pv",1511878857
278811,347650,4756105,"pv",1511878874
278811,4407429,149192,"pv",1511878899
278811,2475988,3645362,"pv",1511879154
278811,4373102,149192,"pv",1511879299
278811,852896,3102419,"pv",1511879392
278811,847592,2355072,"pv",1511879531
278811,4812141,2920476,"pv",1511879559
278811,3159017,4756105,"pv",1511879571
278811,508190,2920476,"pv",1511879586
278811,2526281,149192,"pv",1511879695
278811,3267438,149192,"pv",1511879727
278811,1374308,149192,"cart",1511880228
278811,847592,2355072,"pv",1511880381
278811,3911319,2355072,"pv",1511880404
278811,163127,149192,"pv",1511880644
278811,4341356,149192,"pv",1511880662
278811,3009509,2131531,"pv",1511880835
278811,1116297,4801426,"pv",1511880880
278811,1100169,4756105,"pv",1511880924
278811,2560121,2355072,"pv",1511880970
278811,3088132,149192,"pv",1511880989
278811,666737,2520377,"pv",1511881051
278811,1520382,4217906,"pv",1511881083
278811,1256592,3002561,"pv",1511881110
278811,102996,4756105,"pv",1511881170
278811,1713976,2735466,"pv",1511881493
278811,3311341,4756105,"pv",1511881504
278811,890985,4602841,"pv",1511881612
278811,723288,3607361,"pv",1511881697
278811,4333249,2355072,"pv",1511882034
278811,3773463,2355072,"pv",1511882164
278811,2560262,2735466,"pv",1511882358
278811,4456634,2735466,"pv",1511882395
278811,287747,4181361,"pv",1511926706
278811,100450,4181361,"pv",1511926753
278811,5148473,2920476,"pv",1511926768
278811,623395,4181361,"pv",1511926914
278811,3052814,3607361,"pv",1511926952
278811,102996,4756105,"pv",1511933752
278811,3765475,2920476,"pv",1511941030
278811,623395,4181361,"pv",1511950329
278811,3765475,2920476,"pv",1511950515
278811,330819,982926,"pv",1511950546
278811,5034014,4643350,"pv",1511950775
278811,852896,3102419,"pv",1511950852
278811,4900040,3002561,"pv",1511952195
278811,102996,4756105,"pv",1511952302
278811,4314992,982926,"pv",1511952794
278811,3555885,2342116,"pv",1511952830
278811,3939385,3607361,"pv",1511953114
278811,1340975,982926,"pv",1511953264
278811,2199193,4217906,"pv",1511953351
278811,2193805,982926,"pv",1511953412
278811,3955739,2520377,"pv",1511954194
278811,844157,2520377,"pv",1511954500
278811,1184265,982926,"pv",1511954794
278811,4390720,2520377,"pv",1511954807
278811,2397660,2520377,"pv",1511954830
278811,4381542,4756105,"pv",1511954843
278811,1384791,2520377,"pv",1511954882
278811,3955739,2520377,"pv",1511954950
278811,4390720,2520377,"pv",1511954962
278811,1384791,2520377,"pv",1511955008
278811,2199193,4217906,"pv",1511955395
278811,1384791,2520377,"pv",1511955475
278811,320458,1859277,"pv",1511955517
278811,1384791,2520377,"pv",1511955800
278811,3760488,2520377,"pv",1511955878
278811,1384791,2520377,"pv",1511956058
278811,3830423,672001,"pv",1511956091
278811,177796,2520377,"pv",1511956154
278811,437448,4643350,"pv",1511966439
278811,223828,2520377,"pv",1511966555
278811,112901,2520377,"pv",1511996520
278811,4333306,3441583,"pv",1512023494
278811,3099016,1879194,"pv",1512043207
278811,3955739,2520377,"pv",1512046324
278811,3760488,2520377,"pv",1512046363
278811,1384791,2520377,"pv",1512046424
278811,2193805,982926,"pv",1512046507
278811,3660236,4145813,"pv",1512046593
278811,2704078,2355072,"pv",1512046633
278811,1513950,982926,"pv",1512046663
278811,3624431,1080785,"pv",1512046825
278811,3917035,2355072,"pv",1512046847
278811,3099016,1879194,"buy",1512048354
278811,1024863,4145813,"pv",1512048554
278811,102996,4756105,"pv",1512082788
278811,3051626,405755,"pv",1512082817
278811,2760953,2228184,"pv",1512082961
278811,1752626,2228184,"pv",1512083110
278811,2588123,1646753,"pv",1512083172
278811,1230408,500212,"pv",1512083233
278811,1972519,2520377,"pv",1512095915
278811,4655522,4145813,"pv",1512096005
278811,1135089,4789432,"pv",1512096129
278811,3092128,4357323,"pv",1512096251
278811,2194778,982926,"pv",1512096290
278811,1563477,2342116,"pv",1512096323
278811,3627923,1730594,"pv",1512096395
278811,1999483,4357323,"pv",1512096616
278811,1976987,4357323,"pv",1512096727
278811,1999483,4357323,"pv",1512096828
278811,434392,4217906,"pv",1512096974
278811,4277654,1730594,"pv",1512097075
278811,1852830,4145813,"pv",1512097148
278811,346139,2520377,"pv",1512097155
278811,3830589,4357323,"pv",1512097227
278811,4175767,4145813,"pv",1512097504
278811,2588123,1646753,"pv",1512097909
278811,4848676,1646753,"pv",1512097942
278811,905484,4357323,"pv",1512105705
278811,2507436,3002561,"pv",1512105883
278811,4540062,4145813,"pv",1512105906
278811,2923469,3102419,"pv",1512105920
278811,3314610,3002561,"pv",1512106080
278811,1203613,3002561,"pv",1512106181
278811,781132,3002561,"pv",1512106219
278811,2696540,3002561,"pv",1512106231
278811,2491501,4145813,"pv",1512117167
278811,102996,4756105,"pv",1512117450
278811,769623,4145813,"pv",1512117459
278811,2458388,4357323,"pv",1512117477
278811,357442,4145813,"pv",1512117529
278811,2833074,4801426,"pv",1512117705
278811,376466,4217906,"pv",1512117729
278811,2982461,4217906,"pv",1512117747
278811,4611755,2465336,"pv",1512117866
278811,4719350,4145813,"cart",1512119164
278811,2491501,4145813,"pv",1512119210
278811,4719350,4145813,"pv",1512119227
278811,2491501,4145813,"pv",1512119239
278811,4719350,4145813,"pv",1512119289
278811,2491501,4145813,"pv",1512119377
278811,4719350,4145813,"pv",1512119407
278811,4867301,4145813,"pv",1512119457
278811,1072908,4145813,"pv",1512119549
278811,4540062,4145813,"pv",1512119581
278811,4875491,4145813,"pv",1512119618
278811,1875588,4217906,"pv",1512119683
278811,4381542,4756105,"pv",1512119697
278811,3551910,1474371,"pv",1512122058
278811,3955739,2520377,"pv",1512168820
278811,3760488,2520377,"pv",1512189427
278811,3807722,4145813,"pv",1512189476
278811,1384791,2520377,"pv",1512189683
278811,324365,2157356,"pv",1512189789
278811,3915088,4217906,"pv",1512189814
278811,5055615,1051370,"pv",1512189870
278811,2933847,4217906,"pv",1512189875
278811,3291077,4145813,"pv",1512189967
278811,4741153,4357323,"pv",1512190015
278811,5035828,4962280,"pv",1512190034
278811,1476795,1320293,"pv",1512190099
278811,1406049,1320293,"pv",1512190150
278811,4200663,4357323,"pv",1512190883
278811,3210041,4357323,"pv",1512190979
278811,4669631,4357323,"pv",1512191119
278811,2810265,4145813,"pv",1512207517
278811,3070900,4145813,"pv",1512207556
278811,154717,4145813,"pv",1512207601
278811,3614421,4145813,"pv",1512207685
278811,334181,4145813,"pv",1512207784
278811,1939907,4145813,"pv",1512207845
278811,1683154,4145813,"pv",1512207877
278811,4008648,4357323,"pv",1512207998
278811,3393513,1265358,"pv",1512209344
278811,4543941,2042400,"pv",1512209495
278811,2565901,4789432,"pv",1512209727
278811,620399,285583,"pv",1512209794
278811,3931934,500212,"pv",1512209928
278811,3881370,2042400,"pv",1512214586
278811,102996,4756105,"pv",1512217334
278811,178700,500212,"pv",1512217351
278811,5016273,982926,"pv",1512217379
278811,3029877,4145813,"pv",1512217539
278811,2491501,4145813,"pv",1512217641
278811,1072908,4145813,"pv",1512217692
278811,3079265,4145813,"pv",1512217714
278811,1082291,4145813,"pv",1512217757
278811,2556884,4145813,"pv",1512217788
278811,3806176,2131531,"pv",1512217968
278811,3806801,1646753,"pv",1512218103
278811,2199193,4217906,"pv",1512218129
278811,4719350,4145813,"pv",1512220202
278811,3326924,3171095,"pv",1512220281
278811,3806791,4145813,"pv",1512220409
278811,3727147,4145813,"pv",1512220444
278811,3766115,3788576,"pv",1512220516
278811,3885603,4244487,"pv",1512220540
278811,2546473,4145813,"pv",1512220565
278811,4434683,285583,"pv",1512222650
278811,1768696,285583,"pv",1512222695
278811,535319,4181361,"pv",1512225933
278811,1661359,4181361,"pv",1512225971
278811,4914915,4181361,"pv",1512260230
278811,1445726,3616520,"pv",1512260557
278811,964062,4181361,"pv",1512260590
278811,3801985,4357323,"pv",1512260612
278811,2260212,285583,"pv",1512260761
278811,3506082,2342116,"pv",1512260994
278811,3084615,4145813,"pv",1512284413
278811,3946036,4145813,"pv",1512284424
278811,3084615,4145813,"pv",1512284429
278811,554543,4145813,"pv",1512284515
278811,3084615,4145813,"pv",1512284537
278811,3946036,4145813,"pv",1512284543
278811,554543,4145813,"pv",1512284674
278811,4780875,4145813,"pv",1512284684
278811,3029877,4145813,"pv",1512284794
278811,2491501,4145813,"pv",1512284859
278811,3084615,4145813,"pv",1512284898
278811,554543,4145813,"pv",1512284911
278811,4897934,4145813,"pv",1512284921
278811,3029877,4145813,"pv",1512284931
278811,554543,4145813,"pv",1512285094
278811,3084615,4145813,"pv",1512285163
278811,3029877,4145813,"pv",1512285194
278811,554543,4145813,"pv",1512285208
278811,3506082,2342116,"pv",1512285299
278811,554543,4145813,"pv",1512285335
278811,3029877,4145813,"pv",1512285395
278811,3946036,4145813,"pv",1512285434
278811,554543,4145813,"pv",1512285451
278811,3029877,4145813,"pv",1512285457
278811,554543,4145813,"pv",1512285494
278811,3029877,4145813,"pv",1512285590
278811,554543,4145813,"pv",1512285667
278811,3291077,4145813,"pv",1512285923
278811,4900040,3002561,"pv",1512286500
278811,3634446,3002561,"pv",1512286686
278811,867663,4145813,"pv",1512286750
278811,3271044,4145813,"pv",1512286828
278811,1871901,4145813,"pv",1512286939
278811,4780875,4145813,"pv",1512289056
278811,3084615,4145813,"pv",1512289062
278811,3029877,4145813,"pv",1512289108
278811,1072908,4145813,"pv",1512289113
278811,2199193,4217906,"pv",1512289134
278811,2546473,4145813,"pv",1512289277
278811,2644782,3441583,"pv",1512303625
278968,3426747,2939262,"pv",1511640133
278968,3975061,4082778,"pv",1511640229
278968,3000653,4082778,"cart",1511640339
278968,1617266,2939262,"pv",1511640361
278968,3447208,4082778,"cart",1511640411
278968,206258,4082778,"pv",1511640468
278968,657891,4082778,"pv",1511640573
278968,1159425,4082778,"pv",1511640866
278968,3447208,4082778,"pv",1511788746
278968,832989,1051370,"pv",1511793896
278968,3377885,5071267,"pv",1511793927
278968,5155079,5071267,"pv",1511793958
278968,2649839,1851156,"pv",1511794004
278968,2619796,5071267,"pv",1511794054
278968,4700442,1879194,"pv",1511794097
278968,5046889,5071267,"pv",1511794146
278968,3954955,1051370,"pv",1511794329
278968,238751,1851156,"pv",1511794358
278968,150697,1851156,"cart",1511794647
278968,3920992,5071267,"buy",1511794845
278968,1269983,2735466,"pv",1511827272
278968,3920992,5071267,"pv",1511827419
278968,150697,1851156,"buy",1511858336
278968,1283488,1722855,"pv",1511978932
278968,2601214,1722855,"pv",1511979296
278968,4930064,1722855,"pv",1511979408
278968,4232235,1722855,"pv",1511979537
278968,4568945,1722855,"pv",1511979845
278968,2601214,1722855,"pv",1511980040
278968,4930064,1722855,"pv",1511980387
278968,2601214,1722855,"pv",1511980518
278968,3668823,1722855,"pv",1512024903
278968,1496125,1722855,"pv",1512058736
278968,3267725,1722855,"pv",1512059590
278968,1636585,1722855,"pv",1512059858
278968,1582468,1722855,"pv",1512059963
278968,4232235,1722855,"pv",1512060003
278968,4021202,1722855,"cart",1512060705
278968,1582468,1722855,"pv",1512061057
278968,1496125,1722855,"pv",1512061115
278968,5046642,1722855,"pv",1512061189
278968,4021202,1722855,"pv",1512061237
278968,3117846,1485951,"pv",1512134011
278968,4522691,1485951,"pv",1512134054
278968,3302262,1485951,"pv",1512134420
278968,5089648,1485951,"pv",1512134567
278968,4522691,1485951,"pv",1512134607
278968,1773761,1485951,"pv",1512134701
278968,3117846,1485951,"pv",1512135018
278968,4522691,1485951,"pv",1512135072
278968,3117846,1485951,"pv",1512135247
278968,4522691,1485951,"pv",1512135282
278968,4291892,1485951,"pv",1512135414
278968,3388377,1485951,"pv",1512135434
278968,618816,1485951,"cart",1512136112
278968,2653,1485951,"pv",1512136137
278968,618816,1485951,"pv",1512136496
278968,3920992,5071267,"pv",1512137041
278968,4021202,1722855,"pv",1512145466
278968,1800946,2885642,"pv",1512147658
278968,1213050,2885642,"pv",1512147762
278968,4888238,2885642,"pv",1512147808
278968,4585278,4697972,"pv",1512147852
278968,4014872,4159072,"pv",1512147883
278968,4561227,2885642,"cart",1512148164
278968,808588,4697972,"pv",1512148216
278968,1377306,4159072,"pv",1512148238
278968,2110759,4697972,"pv",1512149345
278968,3112458,2885642,"pv",1512149387
278968,3785572,2885642,"pv",1512149588
278968,1152089,2885642,"pv",1512149631
278968,4884548,2885642,"pv",1512149709
278968,1624042,2885642,"pv",1512149833
278968,13363,2885642,"pv",1512231238
278968,4021202,1722855,"pv",1512232593
278968,2832446,4260877,"pv",1512232608
278968,3596650,4260877,"buy",1512234572
278968,4014872,4159072,"pv",1512234617
278968,3206657,1722855,"pv",1512234684
278968,3596650,4260877,"pv",1512234915
278968,841567,4260877,"pv",1512235053
278968,2842633,4260877,"pv",1512235146
278968,3080378,4260877,"pv",1512235214
278968,3596650,4260877,"pv",1512235303
278968,3069633,4260877,"pv",1512235360
278968,841567,4260877,"pv",1512235419
278968,4223765,4260877,"pv",1512235430
278968,1455953,4260877,"pv",1512235441
278968,3069633,4260877,"pv",1512235453
278968,3596650,4260877,"pv",1512235463
278968,4680904,4260877,"pv",1512235476
278968,4452858,4260877,"pv",1512235485
278968,3567959,4260877,"pv",1512235581
278968,178972,4260877,"pv",1512235632
278968,2832446,4260877,"pv",1512235709
278968,3069633,4260877,"pv",1512235719
278968,3596650,4260877,"pv",1512235769
278968,3567959,4260877,"pv",1512235958
278968,2832446,4260877,"pv",1512236514
278968,2543344,4260877,"pv",1512236958
278968,1138657,4260877,"pv",1512236977
278968,2358800,4260877,"pv",1512237064
278968,3596650,4260877,"cart",1512237246
278968,618816,1485951,"pv",1512238268
278968,4021202,1722855,"pv",1512238524
278968,3596650,4260877,"pv",1512265778
278968,1377306,4159072,"pv",1512299351
278968,2378612,4159072,"pv",1512299424
278968,661114,4159072,"pv",1512299468
278968,4014872,4159072,"pv",1512299537
278968,3575352,4159072,"cart",1512299695
278968,2857833,4159072,"pv",1512299705
278968,1454843,1722855,"pv",1512299827
278968,3785572,2885642,"pv",1512300139
278968,3668977,2885642,"pv",1512300179
278968,1152089,2885642,"cart",1512300399
278968,3878202,2885642,"pv",1512300653
278968,3919305,2885642,"pv",1512300697
278968,3767477,2885642,"pv",1512300762
278968,1361111,2885642,"pv",1512300848
278968,612527,2885642,"pv",1512300951
278968,3596650,4260877,"pv",1512311397
279378,1353934,4756105,"pv",1511589279
279378,2845198,2520377,"fav",1511589329
279378,3315608,883960,"pv",1511606280
279378,2306935,2465336,"pv",1511689140
279378,3462441,1320293,"pv",1511689180
279378,1771313,4643350,"pv",1511689193
279378,2658540,1080785,"pv",1511689201
279378,499708,982926,"pv",1511689267
279378,5161599,2885642,"pv",1511794706
279378,3861981,2885642,"pv",1511794874
279378,2215407,2885642,"pv",1511794880
279378,980208,2885642,"fav",1511795114
279378,97714,4558987,"pv",1511795349
279378,4978596,1851156,"pv",1511795515
279378,2829056,1061857,"pv",1511795865
279378,4793966,2355072,"pv",1511797344
279378,4328785,2735466,"pv",1511955949
279378,1065795,3500710,"pv",1511966139
279378,3078532,3500710,"pv",1511966146
279378,1562036,3500710,"pv",1511966442
279378,1065795,3500710,"pv",1511966552
279378,5145742,3500710,"pv",1511976124
279378,339295,3500710,"pv",1511976188
279378,546562,1080785,"pv",1512013589
279378,1816670,883960,"pv",1512029803
279378,3281435,883960,"pv",1512029809
279378,1816670,883960,"pv",1512029841
279378,3281435,883960,"pv",1512029891
279378,1702988,2885642,"pv",1512029927
